content,TAB,TXT,IMG,HDR,TABs,TXTs,IMGs,HDRs,TAB_N,TXT_N,IMG_N,HDR_N,H_line,V_line,Form,Manuscript,Gallery,Front,FILE,PAGE,Category_ID,Category
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,13,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,14,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,15,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,16,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,17,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,18,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,19,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,2,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,20,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,21,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,22,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,23,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,3,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,4,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,5,3,Table
0.72,0.98,0.02,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX201891179,6,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,7,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,8,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891179,9,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,MTX201891607,1,10,Neither
0.77,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX201891650,1,5,Gallery
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX201891710,1,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202110009,1,3,Table
0.79,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202110009,2,5,Gallery
0.82,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202110009,3,5,Gallery
0.83,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202110009,4,5,Gallery
0.83,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,False,True,False,False,True,False,MTX202110009,5,5,Gallery
0.83,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202110009,6,5,Gallery
0.86,0.0,1.0,0.0,0.0,False,True,False,False,0,1,0,0,True,True,False,True,False,False,MTX202210023c,1,4,Text-body
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,10,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,11,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,12,3,Table
0.81,0.96,0.04,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,13,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,14,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,15,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,16,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,17,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,18,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,19,3,Table
1.61,0.95,0.05,0.0,0.0,True,True,False,False,2,2,0,0,True,True,True,False,False,False,MTX202210023c,2,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,20,3,Table
0.81,0.96,0.04,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,21,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,22,3,Table
0.79,0.96,0.04,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,23,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,24,3,Table
1.59,0.95,0.05,0.0,0.0,True,True,False,False,2,2,0,0,True,True,True,False,False,False,MTX202210023c,25,1,Form
0.81,0.95,0.05,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,26,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,27,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,28,3,Table
0.8,0.96,0.04,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,29,1,Form
0.8,0.95,0.05,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,3,1,Form
0.79,0.96,0.04,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,30,1,Form
0.8,0.96,0.04,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,31,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,32,3,Table
0.81,0.96,0.04,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,33,1,Form
1.66,0.95,0.05,0.0,0.0,True,True,False,False,2,2,0,0,True,True,True,False,False,False,MTX202210023c,34,1,Form
0.78,0.96,0.04,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,35,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,36,3,Table
1.6,0.94,0.06,0.0,0.0,True,True,False,False,2,2,0,0,True,True,True,False,False,False,MTX202210023c,37,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,4,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,5,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,6,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,7,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023c,8,3,Table
0.82,0.94,0.06,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202210023c,9,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,MTX202210023d,1,10,Neither
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023d,10,3,Table
0.84,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202210023d,11,5,Gallery
0.84,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202210023d,12,5,Gallery
0.83,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202210023d,13,5,Gallery
0.83,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202210023d,14,5,Gallery
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023d,15,3,Table
0.83,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202210023d,16,5,Gallery
0.82,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202210023d,2,5,Gallery
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023d,3,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023d,4,3,Table
0.83,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202210023d,5,5,Gallery
0.82,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202210023d,6,5,Gallery
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,MTX202210023d,7,10,Neither
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,MTX202210023d,8,3,Table
0.84,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,MTX202210023d,9,5,Gallery
0.23,0.0,0.27,0.67,0.06,False,True,True,True,0,5,1,2,True,False,False,False,False,False,MTX202300013,1,5,Gallery
0.48,0.0,0.65,0.32,0.03,False,True,True,True,0,2,1,2,True,True,False,False,False,False,MTX202300013,10,5,Gallery
0.37,0.0,0.19,0.81,0.0,False,True,True,False,0,3,3,0,True,True,False,False,False,False,MTX202300013,11,5,Gallery
0.32,0.0,0.16,0.84,0.0,False,True,True,False,0,3,2,0,True,True,False,False,False,False,MTX202300013,12,5,Gallery
0.43,0.0,0.04,0.96,0.0,False,True,True,False,0,1,1,0,True,False,False,False,False,False,MTX202300013,13,5,Gallery
0.47,0.98,0.02,0.0,0.0,True,True,False,False,1,1,0,0,False,True,False,False,False,False,MTX202300013,14,1,Form
0.23,0.0,0.1,0.9,0.0,False,True,True,False,0,1,1,0,True,True,False,False,False,False,MTX202300013,15,5,Gallery
0.32,0.0,0.16,0.84,0.0,False,True,True,False,0,3,2,0,True,True,False,False,False,False,MTX202300013,16,5,Gallery
0.15,0.0,0.17,0.83,0.0,False,True,True,False,0,2,1,0,True,True,False,False,False,False,MTX202300013,17,5,Gallery
0.45,0.0,0.65,0.34,0.0,False,True,True,True,0,3,1,1,True,False,False,False,False,False,MTX202300013,18,5,Gallery
0.36,0.0,0.99,0.0,0.01,False,True,False,True,0,19,0,1,True,True,False,False,False,False,MTX202300013,19,8,Headers-text
0.06,0.0,0.98,0.0,0.02,False,True,False,True,0,10,0,1,True,False,False,False,False,False,MTX202300013,2,8,Headers-text
0.51,0.0,0.97,0.0,0.03,False,True,False,True,0,7,0,2,True,True,False,False,False,False,MTX202300013,3,8,Headers-text
0.07,0.0,1.0,0.0,0.0,False,True,False,False,0,3,0,0,True,True,False,False,False,False,MTX202300013,4,3,Table
0.31,0.0,0.45,0.55,0.0,False,True,True,False,0,12,2,0,True,False,False,False,False,False,MTX202300013,5,5,Gallery
0.48,0.0,1.0,0.0,0.0,False,True,False,False,0,3,0,0,True,True,False,False,False,False,MTX202300013,6,3,Table
0.58,0.0,1.0,0.0,0.0,False,True,False,False,0,10,0,0,True,True,False,True,False,False,MTX202300013,7,4,Text-body
0.21,0.0,0.11,0.89,0.0,False,True,True,False,0,1,1,0,True,False,False,False,False,False,MTX202300013,8,5,Gallery
0.13,0.0,0.26,0.74,0.0,False,True,True,False,0,1,1,0,True,False,False,False,False,False,MTX202300013,9,5,Gallery
0.33,0.0,0.11,0.81,0.08,False,True,True,True,0,6,1,2,False,True,False,False,False,False,MTX202300556,1,5,Gallery
0.09,0.0,0.86,0.0,0.14,False,True,False,True,0,8,0,2,True,False,False,False,False,False,MTX202300556,10,8,Headers-text
0.53,0.0,0.01,0.99,0.0,False,True,True,False,0,1,1,0,False,True,False,False,True,False,MTX202300556,11,5,Gallery
0.44,0.0,0.02,0.98,0.0,False,True,True,False,0,1,1,0,False,False,False,False,False,False,MTX202300556,12,5,Gallery
1.05,0.99,0.01,0.0,0.0,True,True,False,False,2,2,0,0,False,True,True,False,False,False,MTX202300556,13,1,Form
0.58,0.0,0.05,0.95,0.0,False,True,True,False,0,2,2,0,True,True,False,False,True,False,MTX202300556,14,5,Gallery
0.57,0.0,0.03,0.97,0.0,False,True,True,False,0,2,2,0,True,True,False,False,True,False,MTX202300556,15,5,Gallery
0.59,0.0,0.03,0.97,0.0,False,True,True,False,0,2,2,0,True,True,False,False,True,False,MTX202300556,16,5,Gallery
0.45,0.0,0.08,0.92,0.0,False,True,True,False,0,2,2,0,True,True,False,False,False,False,MTX202300556,17,5,Gallery
1.14,0.73,0.03,0.24,0.0,True,True,True,False,3,2,1,0,True,True,True,False,False,False,MTX202300556,18,2,Form-figure
0.59,0.0,0.06,0.94,0.0,False,True,True,False,0,2,2,0,True,True,False,False,True,False,MTX202300556,19,5,Gallery
0.08,0.0,0.94,0.0,0.06,False,True,False,True,0,25,0,2,False,False,False,False,False,False,MTX202300556,2,8,Headers-text
0.49,0.0,0.1,0.9,0.0,False,True,True,False,0,2,2,0,True,True,False,False,False,False,MTX202300556,20,5,Gallery
0.32,0.0,0.03,0.97,0.0,False,True,True,False,0,1,1,0,True,True,False,False,False,False,MTX202300556,21,5,Gallery
0.58,0.0,0.01,0.99,0.0,False,True,True,False,0,1,1,0,True,False,False,False,True,False,MTX202300556,22,5,Gallery
1.24,0.56,0.01,0.43,0.0,True,True,True,False,4,1,3,0,True,True,True,False,True,False,MTX202300556,23,2,Form-figure
0.59,0.99,0.01,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,MTX202300556,24,1,Form
0.53,0.0,0.03,0.97,0.0,False,True,True,False,0,2,2,0,False,True,False,False,True,False,MTX202300556,25,5,Gallery
0.55,0.0,0.02,0.98,0.0,False,True,True,False,0,2,2,0,True,True,False,False,True,False,MTX202300556,26,5,Gallery
0.03,0.0,0.96,0.0,0.04,False,True,False,True,0,7,0,1,True,False,False,False,False,False,MTX202300556,3,8,Headers-text
0.24,0.0,0.93,0.0,0.07,False,True,False,True,0,20,0,3,True,False,False,False,False,False,MTX202300556,4,8,Headers-text
0.53,0.0,0.99,0.0,0.01,False,True,False,True,0,5,0,1,True,True,False,True,False,False,MTX202300556,5,4,Text-body
0.56,0.0,0.98,0.0,0.02,False,True,False,True,0,2,0,1,True,False,False,True,False,False,MTX202300556,6,4,Text-body
0.44,0.0,0.97,0.0,0.03,False,True,False,True,0,7,0,2,True,False,False,False,False,False,MTX202300556,7,8,Headers-text
0.19,0.0,0.92,0.0,0.08,False,True,False,True,0,18,0,4,True,False,False,False,False,False,MTX202300556,8,8,Headers-text
0.13,0.0,0.96,0.0,0.04,False,True,False,True,0,23,0,3,True,False,False,False,False,False,MTX202300556,9,8,Headers-text
0.35,0.0,0.95,0.0,0.05,False,True,False,True,0,14,0,1,True,False,False,False,False,False,MTX202300587,1,8,Headers-text
0.37,0.0,0.16,0.84,0.0,False,True,True,False,0,1,1,0,True,True,False,False,False,False,MTX202300587,2,5,Gallery
0.35,0.0,0.32,0.53,0.14,False,True,True,True,0,4,1,1,False,False,False,False,False,False,MTX202420001,1,5,Gallery
0.01,0.0,1.0,0.0,0.0,False,True,False,False,0,2,0,0,False,False,False,False,False,False,MTX202420001,2,9,Mixed
0.34,0.0,0.92,0.0,0.08,False,True,False,True,0,3,0,3,True,False,False,False,False,False,MTX202420001,3,8,Headers-text
0.47,0.0,0.61,0.35,0.04,False,True,True,True,0,7,2,4,True,False,False,False,False,False,MTX202420001,4,5,Gallery
0.79,0.75,0.22,0.0,0.03,True,True,False,True,6,4,0,2,True,False,True,False,False,False,MTX202420001,5,7,Table-text
0.44,0.0,0.1,0.88,0.02,False,True,True,True,0,3,2,1,True,False,False,False,False,False,MTX202420001,6,5,Gallery
0.32,0.0,0.0,1.0,0.0,False,True,True,False,0,1,1,0,True,True,False,False,False,False,MTX202420001,7,5,Gallery
0.58,0.0,0.0,0.99,0.01,False,False,True,True,0,0,1,1,True,False,False,False,True,False,MTX202420001,8,5,Gallery
0.32,0.0,0.03,0.97,0.0,False,True,True,False,0,2,1,0,True,True,False,False,False,False,MTX202420001,9,5,Gallery
0.76,1.0,0.0,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,P009,page,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P009,page,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P009,page,3,Table
0.81,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,P009,page,5,Gallery
0.81,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,P009,page,5,Gallery
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,P009,page,1,Form
0.03,0.0,1.0,0.0,0.0,False,True,False,False,0,1,0,0,True,True,False,False,False,False,P009,page,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P009,page,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P009,page,3,Table
0.9,0.96,0.04,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,P009,page,1,Form
0.86,0.98,0.02,0.0,0.0,True,True,False,False,1,1,0,0,True,True,True,False,False,False,P009,page,1,Form
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P009,page,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P009,page,3,Table
0.69,0.0,0.03,0.97,0.0,False,True,True,True,0,2,1,1,True,True,False,False,True,False,P009,page,5,Gallery
0.88,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,P009,page,5,Gallery
0.72,0.0,0.16,0.84,0.0,False,True,True,False,0,3,2,0,True,True,False,False,True,False,P009,page,5,Gallery
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P009,page,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P009,page,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,P009,page,10,Neither
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P043,004,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P043,004,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P043,004,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,P043,004,10,Neither
0.85,0.0,0.02,0.98,0.0,False,True,True,False,0,1,1,0,True,True,False,False,True,False,P043,004,5,Gallery
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P043,004,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P043,004,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P043,004,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P043,004,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P043,004,3,Table
0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,P043,004,3,Table
